date,Pasture,Biomass,Year,NDVI,CP,BARE,SD,GREEN,LITT,NDVI_raw_x,Biomass_raw_x,NDVI_raw_y,Biomass_raw_y,NDVI_raw,Biomass_raw
2099-02-19,15E,797.0,long-term avg.,0.12,9.31,,,,,,,,,,
2099-02-19,17N,879.0,long-term avg.,0.116,9.34,,,,,,,,,,
2099-02-19,18N,812.0,long-term avg.,0.129,9.27,,,,,,,,,,
2099-02-19,19N,918.0,long-term avg.,0.131,9.31,,,,,,,,,,
2099-02-19,1E,655.0,long-term avg.,0.109,9.31,,,,,,,,,,
2099-02-19,1W,641.0,long-term avg.,0.111,9.36,,,,,,,,,,
2099-02-19,20SE,920.0,long-term avg.,0.122,9.32,,,,,,,,,,
2099-02-19,21SE,702.0,long-term avg.,0.122,9.33,,,,,,,,,,
2099-02-19,21SEcorral,533.0,long-term avg.,0.139,9.29,,,,,,,,,,
2099-02-19,21SW,615.0,long-term avg.,0.127,9.31,,,,,,,,,,
2099-02-19,23E,836.0,long-term avg.,0.127,9.29,,,,,,,,,,
2099-02-19,23W,790.0,long-term avg.,0.136,9.35,,,,,,,,,,
2099-02-19,24 Grazing,744.0,long-term avg.,0.124,9.33,,,,,,,,,,
2099-02-19,24E,867.0,long-term avg.,0.126,9.3,,,,,,,,,,
2099-02-19,24W,860.0,long-term avg.,0.127,9.33,,,,,,,,,,
2099-02-19,25SE,834.0,long-term avg.,0.123,9.27,,,,,,,,,,
2099-02-19,26SE-N Pvt,891.0,long-term avg.,0.13,9.36,,,,,,,,,,
2099-02-19,26SW-N Pvt.,652.0,long-term avg.,0.128,9.34,,,,,,,,,,
2099-02-19,28N,595.0,long-term avg.,0.127,9.31,,,,,,,,,,
2099-02-19,31W,764.0,long-term avg.,0.126,9.24,,,,,,,,,,
2099-02-19,32W,606.0,long-term avg.,0.124,9.31,,,,,,,,,,
2099-02-19,6EE,609.0,long-term avg.,0.108,9.27,,,,,,,,,,
2099-02-19,6EW,663.0,long-term avg.,0.111,9.29,,,,,,,,,,
2099-02-19,7NW,794.0,long-term avg.,0.115,9.36,,,,,,,,,,
2099-02-19,CenterCreek,617.0,long-term avg.,0.123,9.35,,,,,,,,,,
2099-02-19,CenterCreek - Longspur,772.0,long-term avg.,0.13,9.33,,,,,,,,,,
2099-02-19,CenterCreek - Prairie Dog,713.0,long-term avg.,0.126,9.29,,,,,,,,,,
2099-02-19,ESA,632.0,long-term avg.,0.14,9.4,,,,,,,,,,
2099-02-19,HQ,600.0,long-term avg.,0.126,9.29,,,,,,,,,,
2099-02-19,HighHawk,633.0,long-term avg.,0.126,9.34,,,,,,,,,,
2099-02-19,HighHawk - Longspur,596.0,long-term avg.,0.121,9.32,,,,,,,,,,
2099-02-19,HighHawk - Prairie Dog,660.0,long-term avg.,0.125,9.29,,,,,,,,,,
2099-02-19,LTER1,631.0,long-term avg.,0.137,9.3,,,,,,,,,,
2099-02-19,LTER2,612.0,long-term avg.,0.146,9.37,,,,,,,,,,
2099-02-19,LTER3,574.0,long-term avg.,0.134,9.34,,,,,,,,,,
2099-02-19,LTER4,541.0,long-term avg.,0.132,9.34,,,,,,,,,,
2099-02-19,OwlCreek,839.0,long-term avg.,0.129,9.32,,,,,,,,,,
2099-02-19,OwlCreek - Longspur,694.0,long-term avg.,0.122,9.29,,,,,,,,,,
2099-02-19,OwlCreek - Prairie Dog,862.0,long-term avg.,0.128,9.29,,,,,,,,,,
2099-02-19,PrairieRidge,749.0,long-term avg.,0.109,9.33,,,,,,,,,,
2099-02-19,Pvt-12NE,589.0,long-term avg.,0.111,9.32,,,,,,,,,,
2099-02-19,Pvt-14,656.0,long-term avg.,0.129,9.28,,,,,,,,,,
2099-02-19,Pvt-30SW,803.0,long-term avg.,0.124,9.29,,,,,,,,,,
2099-02-19,Pvt-8SW,625.0,long-term avg.,0.111,9.3,,,,,,,,,,
2099-02-19,Res. #2,790.0,long-term avg.,0.136,9.38,,,,,,,,,,
2099-02-19,SaltTree,828.0,long-term avg.,0.123,9.31,,,,,,,,,,
2099-02-19,Slayton,624.0,long-term avg.,0.121,9.31,,,,,,,,,,
2099-02-19,Spring,464.0,long-term avg.,0.149,,,,,,,,,,,
2099-02-19,UNK,728.0,long-term avg.,0.123,9.32,,,,,,,,,,
2099-02-19,WeatherStation,754.0,long-term avg.,0.137,9.25,,,,,,,,,,
2099-02-26,12C,563.0,long-term avg.,0.128,9.3,,,,,,,,,,
2099-02-26,12NW,609.0,long-term avg.,0.126,9.33,,,,,,,,,,
2099-02-26,12NWcorner,570.0,long-term avg.,0.156,9.12,,,,,,,,,,
2099-02-26,12SE-N,593.0,long-term avg.,0.109,9.36,,,,,,,,,,
2099-02-26,13E,644.0,long-term avg.,0.133,9.26,,,,,,,,,,
2099-02-26,13W,609.0,long-term avg.,0.132,9.3,,,,,,,,,,
2099-02-26,15E,757.0,long-term avg.,0.128,9.3,,,,,,,,,,
2099-02-26,17N,847.0,long-term avg.,0.122,9.32,,,,,,,,,,
2099-02-26,18N,765.0,long-term avg.,0.135,9.25,,,,,,,,,,
2099-02-26,19N,863.0,long-term avg.,0.138,9.27,,,,,,,,,,
2099-02-26,1E,628.0,long-term avg.,0.112,9.28,,,,,,,,,,
2099-02-26,1W,611.0,long-term avg.,0.116,9.35,,,,,,,,,,
2099-02-26,20SE,881.0,long-term avg.,0.128,9.29,,,,,,,,,,
2099-02-26,21SE,693.0,long-term avg.,0.133,9.3,,,,,,,,,,
2099-02-26,21SEcorral,518.0,long-term avg.,0.149,9.22,,,,,,,,,,
2099-02-26,21SW,604.0,long-term avg.,0.136,9.26,,,,,,,,,,
2099-02-26,23E,808.0,long-term avg.,0.137,9.25,,,,,,,,,,
2099-02-26,23W,761.0,long-term avg.,0.146,9.33,,,,,,,,,,
2099-02-26,24 Grazing,713.0,long-term avg.,0.132,9.27,,,,,,,,,,
2099-02-26,24E,818.0,long-term avg.,0.135,9.26,,,,,,,,,,
2099-02-26,24W,815.0,long-term avg.,0.136,9.28,,,,,,,,,,
2099-02-26,25SE,786.0,long-term avg.,0.131,9.24,,,,,,,,,,
2099-02-26,26SE-N Pvt,846.0,long-term avg.,0.141,9.32,,,,,,,,,,
2099-02-26,26SW-N Pvt.,621.0,long-term avg.,0.139,9.31,,,,,,,,,,
2099-02-26,28N,586.0,long-term avg.,0.137,9.3,,,,,,,,,,
2099-02-26,31W,706.0,long-term avg.,0.134,9.22,,,,,,,,,,
2099-02-26,32W,576.0,long-term avg.,0.132,9.28,,,,,,,,,,
2099-02-26,6EE,582.0,long-term avg.,0.111,9.24,,,,,,,,,,
2099-02-26,6EW,631.0,long-term avg.,0.113,9.27,,,,,,,,,,
2099-02-26,7NW,743.0,long-term avg.,0.118,9.35,,,,,,,,,,
2099-02-26,CenterCreek,591.0,long-term avg.,0.132,9.32,,,,,,,,,,
2099-02-26,CenterCreek - Longspur,734.0,long-term avg.,0.141,9.3,,,,,,,,,,
2099-02-26,CenterCreek - Prairie Dog,686.0,long-term avg.,0.136,9.27,,,,,,,,,,
2099-02-26,ESA,611.0,long-term avg.,0.15,9.48,,,,,,,,,,
2099-02-26,HQ,577.0,long-term avg.,0.13,9.29,,,,,,,,,,
2099-02-26,HighHawk,604.0,long-term avg.,0.134,9.33,,,,,,,,,,
2099-02-26,HighHawk - Longspur,566.0,long-term avg.,0.129,9.27,,,,,,,,,,
2099-02-26,HighHawk - Prairie Dog,636.0,long-term avg.,0.134,9.26,,,,,,,,,,
2099-02-26,LTER1,600.0,long-term avg.,0.146,9.3,,,,,,,,,,
2099-02-26,LTER2,596.0,long-term avg.,0.156,9.33,,,,,,,,,,
2099-02-26,LTER3,555.0,long-term avg.,0.145,9.35,,,,,,,,,,
2099-02-26,LTER4,526.0,long-term avg.,0.141,9.32,,,,,,,,,,
2099-02-26,OwlCreek,786.0,long-term avg.,0.137,9.28,,,,,,,,,,
2099-02-26,OwlCreek - Longspur,650.0,long-term avg.,0.131,9.24,,,,,,,,,,
2099-02-26,OwlCreek - Prairie Dog,809.0,long-term avg.,0.136,9.25,,,,,,,,,,
2099-02-26,PrairieRidge,713.0,long-term avg.,0.113,9.31,,,,,,,,,,
2099-02-26,Pvt-12NE,563.0,long-term avg.,0.115,9.3,,,,,,,,,,
2099-02-26,Pvt-14,628.0,long-term avg.,0.135,9.24,,,,,,,,,,
2099-02-26,Pvt-30SW,746.0,long-term avg.,0.131,9.27,,,,,,,,,,
2099-02-26,Pvt-8SW,595.0,long-term avg.,0.115,9.25,,,,,,,,,,
2099-02-26,Res. #2,738.0,long-term avg.,0.144,9.6,,,,,,,,,,
2099-02-26,SaltTree,785.0,long-term avg.,0.13,9.28,,,,,,,,,,
2099-02-26,Slayton,595.0,long-term avg.,0.127,9.3,,,,,,,,,,
2099-02-26,Spring,445.0,long-term avg.,0.158,,,,,,,,,,,
2099-02-26,UNK,695.0,long-term avg.,0.131,9.3,,,,,,,,,,
2099-02-26,WeatherStation,712.0,long-term avg.,0.147,9.34,,,,,,,,,,
2099-03-05,12C,543.0,long-term avg.,0.129,9.31,,,,,,,,,,
2099-03-05,12NW,594.0,long-term avg.,0.126,9.37,,,,,,,,,,
2099-03-05,12NWcorner,556.0,long-term avg.,0.152,9.15,,,,,,,,,,
2099-03-05,12SE-N,565.0,long-term avg.,0.11,9.35,,,,,,,,,,
2099-03-05,13E,616.0,long-term avg.,0.135,9.29,,,,,,,,,,
2099-03-05,13W,590.0,long-term avg.,0.134,9.32,,,,,,,,,,
2099-03-05,15E,730.0,long-term avg.,0.135,9.34,,,,,,,,,,
2099-03-05,17N,818.0,long-term avg.,0.122,9.33,,,,,,,,,,
2099-03-05,18N,733.0,long-term avg.,0.136,9.3,,,,,,,,,,
2099-03-05,19N,811.0,long-term avg.,0.142,9.28,,,,,,,,,,
2099-03-05,1E,604.0,long-term avg.,0.113,9.28,,,,,,,,,,
2099-03-05,1W,584.0,long-term avg.,0.118,9.34,,,,,,,,,,
2099-03-05,20SE,843.0,long-term avg.,0.131,9.29,,,,,,,,,,
2099-03-05,21SE,681.0,long-term avg.,0.139,9.34,,,,,,,,,,
2099-03-05,21SEcorral,508.0,long-term avg.,0.156,9.29,,,,,,,,,,
2099-03-05,21SW,596.0,long-term avg.,0.141,9.27,,,,,,,,,,
2099-03-05,23E,783.0,long-term avg.,0.143,9.27,,,,,,,,,,
2099-03-05,23W,738.0,long-term avg.,0.151,9.37,,,,,,,,,,
2099-03-05,24 Grazing,688.0,long-term avg.,0.137,9.29,,,,,,,,,,
2099-03-05,24E,772.0,long-term avg.,0.137,9.27,,,,,,,,,,
2099-03-05,24W,781.0,long-term avg.,0.14,9.28,,,,,,,,,,
2099-03-05,25SE,741.0,long-term avg.,0.136,9.24,,,,,,,,,,
2099-03-05,26SE-N Pvt,812.0,long-term avg.,0.149,9.35,,,,,,,,,,
2099-03-05,26SW-N Pvt.,603.0,long-term avg.,0.147,9.34,,,,,,,,,,
2099-03-05,28N,576.0,long-term avg.,0.143,9.3,,,,,,,,,,
2099-03-05,31W,653.0,long-term avg.,0.139,9.26,,,,,,,,,,
2099-03-05,32W,551.0,long-term avg.,0.136,9.28,,,,,,,,,,
2099-03-05,6EE,563.0,long-term avg.,0.111,9.23,,,,,,,,,,
2099-03-05,6EW,607.0,long-term avg.,0.114,9.28,,,,,,,,,,
2099-03-05,7NW,703.0,long-term avg.,0.119,9.35,,,,,,,,,,
2099-03-05,CenterCreek,586.0,long-term avg.,0.142,9.34,,,,,,,,,,
2099-03-05,CenterCreek - Longspur,706.0,long-term avg.,0.149,9.32,,,,,,,,,,
2099-03-05,CenterCreek - Prairie Dog,670.0,long-term avg.,0.145,9.34,,,,,,,,,,
2099-03-05,ESA,599.0,long-term avg.,0.155,9.58,,,,,,,,,,
2099-03-05,HQ,552.0,long-term avg.,0.131,9.33,,,,,,,,,,
2099-03-05,HighHawk,584.0,long-term avg.,0.14,9.35,,,,,,,,,,
2099-03-05,HighHawk - Longspur,548.0,long-term avg.,0.136,9.3,,,,,,,,,,
2099-03-05,HighHawk - Prairie Dog,618.0,long-term avg.,0.139,9.28,,,,,,,,,,
2099-03-05,LTER1,577.0,long-term avg.,0.152,9.33,,,,,,,,,,
2099-03-05,LTER2,594.0,long-term avg.,0.162,9.44,,,,,,,,,,
2099-03-05,LTER3,546.0,long-term avg.,0.15,9.4,,,,,,,,,,
2099-03-05,LTER4,516.0,long-term avg.,0.147,9.31,,,,,,,,,,
2099-03-05,OwlCreek,736.0,long-term avg.,0.14,9.29,,,,,,,,,,
2099-03-05,OwlCreek - Longspur,613.0,long-term avg.,0.135,9.25,,,,,,,,,,
2099-03-05,OwlCreek - Prairie Dog,757.0,long-term avg.,0.14,9.26,,,,,,,,,,
2099-03-05,PrairieRidge,679.0,long-term avg.,0.114,9.32,,,,,,,,,,
2099-03-05,Pvt-12NE,543.0,long-term avg.,0.116,9.3,,,,,,,,,,
2099-03-05,Pvt-14,606.0,long-term avg.,0.137,9.28,,,,,,,,,,
2099-03-05,Pvt-30SW,694.0,long-term avg.,0.133,9.26,,,,,,,,,,
2099-03-05,Pvt-8SW,576.0,long-term avg.,0.114,9.24,,,,,,,,,,
2099-03-05,Res. #2,690.0,long-term avg.,0.144,9.58,,,,,,,,,,
2099-03-05,SaltTree,748.0,long-term avg.,0.132,9.29,,,,,,,,,,
2099-03-05,Slayton,576.0,long-term avg.,0.129,9.32,,,,,,,,,,
2099-03-05,Spring,444.0,long-term avg.,0.171,9.1,,,,,,,,,,
2099-03-05,UNK,666.0,long-term avg.,0.137,9.32,,,,,,,,,,
2099-03-05,WeatherStation,687.0,long-term avg.,0.155,9.41,,,,,,,,,,
2099-03-12,12C,541.0,long-term avg.,0.133,9.32,,,,,,,,,,
2099-03-12,12NW,592.0,long-term avg.,0.131,9.4,,,,,,,,,,
2099-03-12,12NWcorner,544.0,long-term avg.,0.155,9.06,,,,,,,,,,
2099-03-12,12SE-N,543.0,long-term avg.,0.114,9.35,,,,,,,,,,
2099-03-12,13E,605.0,long-term avg.,0.14,9.31,,,,,,,,,,
2099-03-12,13W,587.0,long-term avg.,0.141,9.33,,,,,,,,,,
2099-03-12,15E,721.0,long-term avg.,0.14,9.37,,,,,,,,,,
2099-03-12,17N,791.0,long-term avg.,0.128,9.33,,,,,,,,,,
2099-03-12,18N,716.0,long-term avg.,0.141,9.34,,,,,,,,,,
2099-03-12,19N,789.0,long-term avg.,0.147,9.32,,,,,,,,,,
2099-03-12,1E,595.0,long-term avg.,0.118,9.28,,,,,,,,,,
2099-03-12,1W,578.0,long-term avg.,0.123,9.34,,,,,,,,,,
2099-03-12,20SE,811.0,long-term avg.,0.136,9.3,,,,,,,,,,
2099-03-12,21SE,670.0,long-term avg.,0.141,9.36,,,,,,,,,,
2099-03-12,21SEcorral,501.0,long-term avg.,0.158,9.32,,,,,,,,,,
2099-03-12,21SW,589.0,long-term avg.,0.143,9.31,,,,,,,,,,
2099-03-12,23E,761.0,long-term avg.,0.146,9.33,,,,,,,,,,
2099-03-12,23W,715.0,long-term avg.,0.153,9.43,,,,,,,,,,
2099-03-12,24 Grazing,669.0,long-term avg.,0.14,9.31,,,,,,,,,,
2099-03-12,24E,736.0,long-term avg.,0.145,9.3,,,,,,,,,,
2099-03-12,24W,758.0,long-term avg.,0.142,9.31,,,,,,,,,,
2099-03-12,25SE,702.0,long-term avg.,0.14,9.32,,,,,,,,,,
2099-03-12,26SE-N Pvt,771.0,long-term avg.,0.151,9.36,,,,,,,,,,
2099-03-12,26SW-N Pvt.,589.0,long-term avg.,0.149,9.4,,,,,,,,,,
2099-03-12,28N,564.0,long-term avg.,0.148,9.32,,,,,,,,,,
2099-03-12,31W,619.0,long-term avg.,0.143,9.32,,,,,,,,,,
2099-03-12,32W,528.0,long-term avg.,0.139,9.32,,,,,,,,,,
2099-03-12,6EE,549.0,long-term avg.,0.117,9.25,,,,,,,,,,
2099-03-12,6EW,590.0,long-term avg.,0.118,9.28,,,,,,,,,,
2099-03-12,7NW,671.0,long-term avg.,0.122,9.33,,,,,,,,,,
2099-03-12,CenterCreek,585.0,long-term avg.,0.149,9.37,,,,,,,,,,
2099-03-12,CenterCreek - Longspur,682.0,long-term avg.,0.151,9.37,,,,,,,,,,
2099-03-12,CenterCreek - Prairie Dog,659.0,long-term avg.,0.151,9.39,,,,,,,,,,
2099-03-12,ESA,585.0,long-term avg.,0.161,9.7,,,,,,,,,,
2099-03-12,HQ,543.0,long-term avg.,0.136,9.37,,,,,,,,,,
2099-03-12,HighHawk,575.0,long-term avg.,0.147,9.36,,,,,,,,,,
2099-03-12,HighHawk - Longspur,544.0,long-term avg.,0.141,9.37,,,,,,,,,,
2099-03-12,HighHawk - Prairie Dog,602.0,long-term avg.,0.143,9.31,,,,,,,,,,
2099-03-12,LTER1,564.0,long-term avg.,0.156,9.35,,,,,,,,,,
2099-03-12,LTER2,592.0,long-term avg.,0.167,9.54,,,,,,,,,,
2099-03-12,LTER3,541.0,long-term avg.,0.153,9.46,,,,,,,,,,
2099-03-12,LTER4,516.0,long-term avg.,0.152,9.31,,,,,,,,,,
2099-03-12,OwlCreek,696.0,long-term avg.,0.144,9.31,,,,,,,,,,
2099-03-12,OwlCreek - Longspur,583.0,long-term avg.,0.138,9.32,,,,,,,,,,
2099-03-12,OwlCreek - Prairie Dog,716.0,long-term avg.,0.143,9.3,,,,,,,,,,
2099-03-12,PrairieRidge,649.0,long-term avg.,0.118,9.32,,,,,,,,,,
2099-03-12,Pvt-12NE,530.0,long-term avg.,0.12,9.3,,,,,,,,,,
2099-03-12,Pvt-14,597.0,long-term avg.,0.146,9.33,,,,,,,,,,
2099-03-12,Pvt-30SW,655.0,long-term avg.,0.136,9.29,,,,,,,,,,
2099-03-12,Pvt-8SW,564.0,long-term avg.,0.12,9.24,,,,,,,,,,
2099-03-12,Res. #2,649.0,long-term avg.,0.145,9.6,,,,,,,,,,
2099-03-12,SaltTree,727.0,long-term avg.,0.138,9.31,,,,,,,,,,
2099-03-12,Slayton,579.0,long-term avg.,0.136,9.33,,,,,,,,,,
2099-03-12,Spring,450.0,long-term avg.,0.174,9.39,,,,,,,,,,
2099-03-12,UNK,651.0,long-term avg.,0.142,9.36,,,,,,,,,,
2099-03-12,WeatherStation,677.0,long-term avg.,0.163,9.47,,,,,,,,,,
2099-03-19,12C,527.0,long-term avg.,0.13,9.32,,,,,,,,,,
2099-03-19,12NW,572.0,long-term avg.,0.133,9.4,,,,,,,,,,
2099-03-19,12NWcorner,493.0,long-term avg.,0.165,9.65,,,,,,,,,,
2099-03-19,12SE-N,525.0,long-term avg.,0.112,9.31,,,,,,,,,,
2099-03-19,13E,595.0,long-term avg.,0.136,9.3,,,,,,,,,,
2099-03-19,13W,569.0,long-term avg.,0.141,9.32,,,,,,,,,,
2099-03-19,15E,706.0,long-term avg.,0.141,9.37,,,,,,,,,,
2099-03-19,17N,755.0,long-term avg.,0.127,9.3,,,,,,,,,,
2099-03-19,18N,695.0,long-term avg.,0.142,9.37,,,,,,,,,,
2099-03-19,19N,767.0,long-term avg.,0.145,9.34,,,,,,,,,,
2099-03-19,1E,578.0,long-term avg.,0.119,9.27,,,,,,,,,,
2099-03-19,1W,565.0,long-term avg.,0.123,9.33,,,,,,,,,,
2099-03-19,20SE,780.0,long-term avg.,0.134,9.31,,,,,,,,,,
2099-03-19,21SE,651.0,long-term avg.,0.138,9.33,,,,,,,,,,
2099-03-19,21SEcorral,492.0,long-term avg.,0.158,9.36,,,,,,,,,,
2099-03-19,21SW,570.0,long-term avg.,0.141,9.31,,,,,,,,,,
2099-03-19,23E,732.0,long-term avg.,0.14,9.36,,,,,,,,,,
2099-03-19,23W,682.0,long-term avg.,0.152,9.48,,,,,,,,,,
2099-03-19,24 Grazing,642.0,long-term avg.,0.137,9.35,,,,,,,,,,
2099-03-19,24E,700.0,long-term avg.,0.145,9.32,,,,,,,,,,
2099-03-19,24W,732.0,long-term avg.,0.14,9.33,,,,,,,,,,
2099-03-19,25SE,679.0,long-term avg.,0.137,9.34,,,,,,,,,,
2099-03-19,26SE-N Pvt,724.0,long-term avg.,0.148,9.37,,,,,,,,,,
2099-03-19,26SW-N Pvt.,564.0,long-term avg.,0.149,9.43,,,,,,,,,,
2099-03-19,28N,542.0,long-term avg.,0.147,9.33,,,,,,,,,,
2099-03-19,31W,601.0,long-term avg.,0.138,9.33,,,,,,,,,,
2099-03-19,32W,512.0,long-term avg.,0.137,9.32,,,,,,,,,,
2099-03-19,6EE,524.0,long-term avg.,0.12,9.25,,,,,,,,,,
2099-03-19,6EW,567.0,long-term avg.,0.122,9.25,,,,,,,,,,
2099-03-19,7NW,635.0,long-term avg.,0.123,9.32,,,,,,,,,,
2099-03-19,CenterCreek,569.0,long-term avg.,0.149,9.4,,,,,,,,,,
2099-03-19,CenterCreek - Longspur,655.0,long-term avg.,0.148,9.4,,,,,,,,,,
2099-03-19,CenterCreek - Prairie Dog,640.0,long-term avg.,0.149,9.41,,,,,,,,,,
2099-03-19,ESA,565.0,long-term avg.,0.157,9.81,,,,,,,,,,
2099-03-19,HQ,526.0,long-term avg.,0.138,9.39,,,,,,,,,,
2099-03-19,HighHawk,558.0,long-term avg.,0.147,9.38,,,,,,,,,,
2099-03-19,HighHawk - Longspur,528.0,long-term avg.,0.142,9.41,,,,,,,,,,
2099-03-19,HighHawk - Prairie Dog,580.0,long-term avg.,0.141,9.32,,,,,,,,,,
2099-03-19,LTER1,544.0,long-term avg.,0.153,9.36,,,,,,,,,,
2099-03-19,LTER2,576.0,long-term avg.,0.171,9.71,,,,,,,,,,
2099-03-19,LTER3,531.0,long-term avg.,0.15,9.49,,,,,,,,,,
2099-03-19,LTER4,510.0,long-term avg.,0.151,9.33,,,,,,,,,,
2099-03-19,OwlCreek,671.0,long-term avg.,0.14,9.31,,,,,,,,,,
2099-03-19,OwlCreek - Longspur,565.0,long-term avg.,0.136,9.34,,,,,,,,,,
2099-03-19,OwlCreek - Prairie Dog,690.0,long-term avg.,0.139,9.31,,,,,,,,,,
2099-03-19,PrairieRidge,611.0,long-term avg.,0.118,9.28,,,,,,,,,,
2099-03-19,Pvt-12NE,508.0,long-term avg.,0.119,9.28,,,,,,,,,,
2099-03-19,Pvt-14,579.0,long-term avg.,0.146,9.32,,,,,,,,,,
2099-03-19,Pvt-30SW,627.0,long-term avg.,0.134,9.26,,,,,,,,,,
2099-03-19,Pvt-8SW,538.0,long-term avg.,0.12,9.2,,,,,,,,,,
2099-03-19,Res. #2,623.0,long-term avg.,0.151,9.56,,,,,,,,,,
2099-03-19,SaltTree,704.0,long-term avg.,0.136,9.3,,,,,,,,,,
2099-03-19,Slayton,570.0,long-term avg.,0.137,9.32,,,,,,,,,,
2099-03-19,Spring,439.0,long-term avg.,0.176,9.76,,,,,,,,,,
2099-03-19,UNK,634.0,long-term avg.,0.143,9.37,,,,,,,,,,
2099-03-19,WeatherStation,662.0,long-term avg.,0.156,9.53,,,,,,,,,,
2099-03-26,12C,504.0,long-term avg.,0.139,9.36,,,,,,,,,,
2099-03-26,12NW,542.0,long-term avg.,0.143,9.42,,,,,,,,,,
2099-03-26,12NWcorner,452.0,long-term avg.,0.182,9.91,,,,,,,,,,
2099-03-26,12SE-N,506.0,long-term avg.,0.119,9.32,,,,,,,,,,
2099-03-26,13E,576.0,long-term avg.,0.143,9.33,,,,,,,,,,
2099-03-26,13W,544.0,long-term avg.,0.149,9.34,,,,,,,,,,
2099-03-26,15E,680.0,long-term avg.,0.141,9.39,,,,,,,,,,
2099-03-26,17N,713.0,long-term avg.,0.134,9.31,,,,,,,,,,
2099-03-26,18N,667.0,long-term avg.,0.15,9.4,,,,,,,,,,
2099-03-26,19N,739.0,long-term avg.,0.15,9.4,,,,,,,,,,
2099-03-26,1E,551.0,long-term avg.,0.125,9.3,,,,,,,,,,
2099-03-26,1W,542.0,long-term avg.,0.13,9.32,,,,,,,,,,
2099-03-26,20SE,746.0,long-term avg.,0.139,9.34,,,,,,,,,,
2099-03-26,21SE,645.0,long-term avg.,0.139,9.36,,,,,,,,,,
2099-03-26,21SEcorral,477.0,long-term avg.,0.162,9.43,,,,,,,,,,
2099-03-26,21SW,548.0,long-term avg.,0.144,9.36,,,,,,,,,,
2099-03-26,23E,702.0,long-term avg.,0.142,9.39,,,,,,,,,,
2099-03-26,23W,650.0,long-term avg.,0.152,9.54,,,,,,,,,,
2099-03-26,24 Grazing,617.0,long-term avg.,0.139,9.36,,,,,,,,,,
2099-03-26,24E,669.0,long-term avg.,0.149,9.36,,,,,,,,,,
2099-03-26,24W,703.0,long-term avg.,0.142,9.36,,,,,,,,,,
2099-03-26,25SE,660.0,long-term avg.,0.139,9.36,,,,,,,,,,
2099-03-26,26SE-N Pvt,689.0,long-term avg.,0.144,9.42,,,,,,,,,,
2099-03-26,26SW-N Pvt.,542.0,long-term avg.,0.146,9.44,,,,,,,,,,
2099-03-26,28N,523.0,long-term avg.,0.151,9.39,,,,,,,,,,
2099-03-26,31W,588.0,long-term avg.,0.138,9.34,,,,,,,,,,
2099-03-26,32W,495.0,long-term avg.,0.139,9.33,,,,,,,,,,
2099-03-26,6EE,489.0,long-term avg.,0.127,9.3,,,,,,,,,,
2099-03-26,6EW,536.0,long-term avg.,0.13,9.28,,,,,,,,,,
2099-03-26,7NW,599.0,long-term avg.,0.13,9.34,,,,,,,,,,
2099-03-26,CenterCreek,548.0,long-term avg.,0.152,9.45,,,,,,,,,,
2099-03-26,CenterCreek - Longspur,631.0,long-term avg.,0.147,9.43,,,,,,,,,,
2099-03-26,CenterCreek - Prairie Dog,617.0,long-term avg.,0.149,9.43,,,,,,,,,,
2099-03-26,ESA,550.0,long-term avg.,0.163,9.79,,,,,,,,,,
2099-03-26,HQ,504.0,long-term avg.,0.148,9.4,,,,,,,,,,
2099-03-26,HighHawk,538.0,long-term avg.,0.149,9.42,,,,,,,,,,
2099-03-26,HighHawk - Longspur,507.0,long-term avg.,0.144,9.43,,,,,,,,,,
2099-03-26,HighHawk - Prairie Dog,556.0,long-term avg.,0.143,9.36,,,,,,,,,,
2099-03-26,LTER1,525.0,long-term avg.,0.156,9.41,,,,,,,,,,
2099-03-26,LTER2,572.0,long-term avg.,0.178,9.94,,,,,,,,,,
2099-03-26,LTER3,526.0,long-term avg.,0.154,9.49,,,,,,,,,,
2099-03-26,LTER4,498.0,long-term avg.,0.153,9.41,,,,,,,,,,
2099-03-26,OwlCreek,652.0,long-term avg.,0.143,9.33,,,,,,,,,,
2099-03-26,OwlCreek - Longspur,546.0,long-term avg.,0.14,9.35,,,,,,,,,,
2099-03-26,OwlCreek - Prairie Dog,671.0,long-term avg.,0.142,9.33,,,,,,,,,,
2099-03-26,PrairieRidge,570.0,long-term avg.,0.125,9.3,,,,,,,,,,
2099-03-26,Pvt-12NE,486.0,long-term avg.,0.128,9.33,,,,,,,,,,
2099-03-26,Pvt-14,555.0,long-term avg.,0.15,9.34,,,,,,,,,,
2099-03-26,Pvt-30SW,604.0,long-term avg.,0.139,9.26,,,,,,,,,,
2099-03-26,Pvt-8SW,506.0,long-term avg.,0.126,9.25,,,,,,,,,,
2099-03-26,Res. #2,598.0,long-term avg.,0.154,9.56,,,,,,,,,,
2099-03-26,SaltTree,674.0,long-term avg.,0.141,9.33,,,,,,,,,,
2099-03-26,Slayton,548.0,long-term avg.,0.144,9.34,,,,,,,,,,
2099-03-26,Spring,414.0,long-term avg.,0.183,9.82,,,,,,,,,,
2099-03-26,UNK,613.0,long-term avg.,0.146,9.4,,,,,,,,,,
2099-03-26,WeatherStation,648.0,long-term avg.,0.155,9.51,,,,,,,,,,
2099-04-02,12C,478.0,long-term avg.,0.137,9.43,,,,,,,,,,
2099-04-02,12NW,508.0,long-term avg.,0.139,9.43,,,,,,,,,,
